fmun_cod;fmun;ano;mes;mes_ano;regiao;hom_doloso;lesao_corp_morte;latrocinio;cvli;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_transeunte;roubo_celular;roubo_em_coletivo;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;roubo_banco;roubo_cx_eletronico;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;registro_ocorrencias;fase
3301850;Guapimirim;2021;2;2021m02;Baixada Fluminense;1;0;0;1;1;2;0;17;3;2;9;3;0;0;3;3;0;1;0;0;0;0;0;0;0;7;2;2;0;1;1;3;9;0;0;0;3;3;1;1;1;8;7;0;5;0;18;2;0;0;0;0;123;3
3301876;Iguaba Grande;2021;2;2021m02;Interior;0;0;0;0;0;0;0;15;0;0;1;2;3;0;5;6;0;1;0;0;0;0;0;0;0;12;1;0;0;0;0;9;10;0;0;0;4;3;2;1;0;3;2;0;3;1;18;0;0;0;0;0;73;3
3301900;Itaboraí;2021;2;2021m02;Interior;1;0;0;1;5;6;2;42;9;4;13;32;18;5;55;28;6;2;2;0;0;0;0;0;17;110;10;1;0;3;0;39;53;0;1;0;21;15;2;12;2;13;25;3;9;0;29;3;1;0;0;0;383;3
3302007;Itaguaí;2021;2;2021m02;Baixada Fluminense;1;0;0;1;1;2;5;53;3;2;9;12;13;5;30;6;1;1;2;0;0;1;0;0;2;43;13;3;0;8;1;49;74;0;2;0;31;7;2;5;0;4;23;1;7;0;39;7;0;0;0;0;358;3
3302056;Italva;2021;2;2021m02;Interior;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;6;8;0;0;0;1;5;1;4;0;0;1;0;1;0;3;0;0;0;0;0;26;3
3302106;Itaocara;2021;2;2021m02;Interior;0;0;0;0;0;0;0;12;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;6;10;0;0;0;5;7;2;5;0;0;12;0;2;0;5;0;1;0;0;0;58;3
3302205;Itaperuna;2021;2;2021m02;Interior;2;0;0;2;0;2;1;19;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;2;3;12;23;0;2;0;10;55;38;15;3;1;27;2;5;0;21;1;0;0;0;0;214;3
3302254;Itatiaia;2021;2;2021m02;Interior;3;0;0;3;0;3;2;7;1;1;2;2;0;0;2;1;0;0;0;0;0;0;0;0;2;5;1;0;0;2;1;11;15;0;1;0;5;5;0;4;1;2;13;3;5;1;14;0;0;0;0;0;95;3
3302270;Japeri;2021;2;2021m02;Baixada Fluminense;2;0;0;2;9;11;4;25;2;1;0;10;2;0;12;8;0;0;1;0;0;0;0;0;2;23;6;2;0;1;0;13;22;0;0;0;3;8;3;4;1;2;8;1;5;0;15;1;0;0;0;0;139;3
3302304;Laje do Muriaé;2021;2;2021m02;Interior;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;0;1;0;0;2;0;2;0;0;0;0;0;15;3
3302403;Macaé;2021;2;2021m02;Interior;12;0;0;12;1;13;11;43;8;3;9;25;11;1;37;8;0;2;0;0;1;0;0;0;5;53;8;8;0;5;1;45;67;0;3;0;48;26;3;21;3;6;38;2;7;0;43;2;0;0;0;0;454;3
3302452;Macuco;2021;2;2021m02;Interior;0;0;1;1;0;1;0;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;3;1;2;0;0;5;0;2;0;2;0;0;0;0;0;14;3
3302502;Magé;2021;2;2021m02;Baixada Fluminense;5;0;0;5;2;7;7;89;9;2;25;12;14;0;26;16;5;3;1;0;0;0;0;0;5;56;11;3;1;7;3;61;86;0;2;0;25;15;3;10;2;10;25;9;14;0;73;9;1;0;0;0;511;3
3302601;Mangaratiba;2021;2;2021m02;Interior;0;0;0;0;0;0;5;31;0;2;5;2;2;0;4;1;0;0;1;0;0;0;0;0;0;6;3;2;1;5;0;19;30;0;1;0;12;1;1;0;0;3;9;0;8;0;36;0;1;1;0;0;176;3
3302700;Maricá;2021;2;2021m02;Grande Niterói;3;0;0;3;1;4;2;59;5;3;17;15;3;1;19;22;3;2;2;0;0;0;0;0;9;57;21;7;5;3;1;65;102;0;1;0;34;8;0;5;3;8;19;3;8;0;52;5;0;0;0;0;557;3
3302809;Mendes;2021;2;2021m02;Interior;0;0;0;0;0;0;1;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;5;8;0;1;0;5;2;2;0;0;0;0;0;3;0;11;0;0;0;0;0;65;3
3302858;Mesquita;2021;2;2021m02;Baixada Fluminense;4;0;0;4;9;13;2;45;5;2;10;73;28;14;115;31;4;1;0;0;0;0;2;0;9;162;12;3;1;3;0;29;48;0;1;0;17;5;1;3;1;4;25;4;4;1;49;1;0;0;0;0;447;3
3302908;Miguel Pereira;2021;2;2021m02;Interior;0;0;0;0;0;0;0;13;4;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;9;11;0;1;0;7;8;5;3;0;1;11;0;6;0;9;0;0;0;0;0;117;3
3303005;Miracema;2021;2;2021m02;Interior;0;0;0;0;0;0;5;12;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;4;0;1;0;6;30;23;7;0;0;11;1;14;0;12;0;0;0;0;0;107;3
3303104;Natividade;2021;2;2021m02;Interior;1;0;0;1;0;1;1;7;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;6;0;0;0;3;5;3;2;1;0;3;0;2;0;7;0;0;0;0;0;42;3
3303203;Nilópolis;2021;2;2021m02;Baixada Fluminense;1;0;0;1;0;1;0;44;3;0;4;45;21;5;71;38;0;4;1;0;0;0;0;0;16;130;13;8;0;7;0;33;61;0;0;0;27;3;0;2;1;8;32;1;4;0;38;4;0;0;0;0;407;3
3303302;Niterói;2021;2;2021m02;Grande Niterói;1;0;1;2;1;3;3;142;26;2;103;99;21;16;136;45;12;10;1;0;0;0;1;1;50;256;42;16;7;20;17;268;370;0;7;1;207;41;21;18;4;46;106;9;34;1;124;7;0;0;0;0;1747;3
3303401;Nova Friburgo;2021;2;2021m02;Interior;2;0;0;2;1;3;3;77;5;0;22;4;0;0;4;0;0;0;1;0;0;0;0;0;0;5;2;3;0;3;1;16;25;0;1;0;22;32;3;26;3;0;29;4;8;1;65;1;0;0;0;0;361;3
3303500;Nova Iguaçu;2021;2;2021m02;Baixada Fluminense;11;0;1;12;4;16;17;294;28;9;67;199;100;25;324;126;8;17;7;0;1;0;5;0;46;534;56;17;1;23;0;145;242;0;2;1;116;21;14;6;1;30;73;7;31;0;259;18;1;0;0;0;1912;3
3303609;Paracambi;2021;2;2021m02;Baixada Fluminense;2;0;0;2;0;2;0;21;1;0;1;1;0;1;2;0;1;0;0;0;0;0;1;0;0;4;3;0;0;1;2;3;9;0;0;0;13;5;1;3;1;2;11;0;2;0;17;3;0;0;0;0;107;3
3303708;Paraíba do Sul;2021;2;2021m02;Interior;0;0;0;0;0;0;1;11;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3;6;0;0;0;3;21;9;11;1;0;13;2;2;0;14;1;1;0;0;0;93;3
3303807;Paraty;2021;2;2021m02;Interior;4;0;0;4;0;4;6;10;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;3;1;0;0;1;0;15;17;0;0;0;3;13;2;10;2;1;15;1;3;0;13;0;2;0;0;0;138;3
3303856;Paty do Alferes;2021;2;2021m02;Interior;1;0;0;1;0;1;0;8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;7;13;0;0;0;4;4;2;2;1;0;7;0;4;0;4;0;0;0;0;0;62;3
3303906;Petrópolis;2021;2;2021m02;Interior;4;0;1;5;0;5;1;102;8;0;31;11;1;2;14;0;0;4;1;0;0;0;0;0;5;24;4;7;1;9;1;86;108;0;2;0;61;81;21;51;10;4;97;19;24;1;94;1;0;0;0;0;699;3
3303955;Pinheiral;2021;2;2021m02;Interior;0;0;0;0;0;0;0;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;5;5;3;2;0;1;9;0;2;0;7;0;0;0;0;0;63;3
3304003;Piraí;2021;2;2021m02;Interior;0;0;0;0;0;0;0;15;0;0;4;0;0;0;0;0;1;1;0;0;0;0;0;1;1;4;0;1;0;0;0;10;11;0;0;0;2;8;6;2;0;2;8;1;4;0;11;0;0;0;0;0;72;3
3304102;Porciúncula;2021;2;2021m02;Interior;1;0;0;1;0;1;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10;11;0;0;0;1;17;13;4;0;1;6;1;3;1;10;0;0;0;0;0;62;3
3304110;Porto Real;2021;2;2021m02;Interior;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;8;9;0;0;0;6;5;1;4;0;0;3;0;3;0;8;0;0;0;0;0;46;3
3304128;Quatis;2021;2;2021m02;Interior;0;0;0;0;0;0;0;2;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;0;0;0;0;1;0;1;0;0;3;0;1;0;1;0;0;0;0;0;20;3
3304144;Queimados;2021;2;2021m02;Baixada Fluminense;3;0;1;4;0;4;4;45;15;1;10;24;20;4;48;20;1;3;1;0;0;0;2;0;10;85;9;3;0;6;1;28;47;0;1;0;24;2;0;2;0;6;15;1;6;0;25;1;0;0;0;0;339;3
3304151;Quissamã;2021;2;2021m02;Interior;0;0;0;0;0;0;5;7;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3;4;0;1;0;2;6;2;5;0;0;5;2;0;0;9;0;0;0;0;0;52;3
3304201;Resende;2021;2;2021m02;Interior;3;0;0;3;0;3;4;41;3;0;4;2;1;0;3;1;0;0;0;0;0;0;1;0;0;5;4;1;1;5;0;27;38;0;3;0;37;22;4;11;7;4;26;3;5;1;46;1;1;0;0;0;369;3
3304300;Rio Bonito;2021;2;2021m02;Interior;1;0;0;1;0;1;0;7;0;1;8;12;2;0;14;2;0;2;0;0;0;0;0;0;0;18;7;0;0;3;1;16;27;0;0;0;4;6;1;5;0;6;10;1;3;2;16;0;0;0;0;0;148;3
3304409;Rio Claro;2021;2;2021m02;Interior;0;0;0;0;0;0;0;11;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;4;7;0;0;0;2;4;2;1;1;0;6;0;1;0;5;0;0;0;0;0;40;3
3304508;Rio das Flores;2021;2;2021m02;Interior;0;0;0;0;0;0;1;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;4;0;0;0;1;1;1;0;0;0;1;0;0;0;11;0;0;0;0;0;26;3
3304524;Rio das Ostras;2021;2;2021m02;Interior;2;0;1;3;1;4;1;46;4;2;16;37;13;1;51;5;0;5;0;0;0;0;2;0;8;71;9;7;0;9;1;58;84;0;2;0;29;34;10;24;1;3;41;15;9;0;52;5;0;0;0;0;576;3
3304557;Rio de Janeiro;2021;2;2021m02;Capital;76;1;4;81;51;132;95;1681;138;61;646;2327;805;637;3769;1069;143;189;40;0;7;6;23;20;741;6007;522;513;312;752;88;3232;5419;0;51;4;2432;385;230;136;19;773;1043;114;272;15;1430;125;10;2;1;0;24191;3
3304607;Santa Maria Madalena;2021;2;2021m02;Interior;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;5;0;0;0;1;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;25;3
3304706;Santo Antônio de Pádua;2021;2;2021m02;Interior;2;0;0;2;0;2;0;12;4;0;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;1;0;1;1;11;17;0;0;0;7;14;4;9;1;1;15;3;0;0;8;0;1;0;0;0;101;3
3304755;São Francisco de Itabapoana;2021;2;2021m02;Interior;3;0;0;3;0;3;3;18;2;2;8;3;1;0;4;0;0;0;0;0;0;0;0;0;0;4;7;0;0;1;0;14;22;0;0;0;4;10;2;6;2;3;17;3;2;0;9;0;0;0;0;0;115;3
3304805;São Fidélis;2021;2;2021m02;Interior;1;0;0;1;0;1;0;8;1;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;0;0;3;0;8;14;0;0;0;5;22;7;11;4;1;16;5;1;0;10;0;0;0;0;0;87;3
3304904;São Gonçalo;2021;2;2021m02;Grande Niterói;15;1;0;16;19;35;20;146;10;6;53;250;64;44;358;251;67;20;7;0;0;0;5;0;193;901;92;32;7;13;1;188;333;0;6;0;110;40;3;36;1;84;102;9;29;2;103;17;0;0;0;0;2140;3
3305000;São João da Barra;2021;2;2021m02;Interior;0;0;0;0;0;0;0;13;0;1;2;1;0;0;1;1;0;0;1;0;0;0;0;0;0;3;0;1;0;5;0;26;32;0;0;0;3;15;7;7;1;1;13;0;3;0;13;1;0;0;0;0;107;3
3305109;São João de Meriti;2021;2;2021m02;Baixada Fluminense;6;0;0;6;8;14;22;91;13;1;38;131;54;77;262;119;26;6;0;0;1;0;2;0;58;474;38;19;5;10;1;103;176;0;3;0;158;15;0;14;1;11;63;12;5;1;80;8;0;0;0;0;1267;3
3305133;São José de Ubá;2021;2;2021m02;Interior;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;10;3
3305158;São José do Vale do Rio Preto;2021;2;2021m02;Interior;0;0;0;0;0;0;1;4;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;7;5;2;0;1;4;0;0;0;6;0;0;0;0;0;50;3
3305208;São Pedro da Aldeia;2021;2;2021m02;Interior;2;0;0;2;1;3;7;25;1;0;6;7;2;0;9;5;0;0;0;0;0;0;0;0;4;18;5;1;0;1;0;23;30;0;0;0;27;23;8;13;2;7;24;2;12;0;34;0;0;0;0;0;230;3
3305307;São Sebastião do Alto;2021;2;2021m02;Interior;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;4;0;0;0;0;0;10;3
3305406;Sapucaia;2021;2;2021m02;Interior;1;0;0;1;0;1;1;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;0;0;0;1;8;8;0;0;0;3;0;0;0;5;0;0;0;0;0;35;3
3305505;Saquarema;2021;2;2021m02;Interior;2;0;0;2;0;2;0;48;3;2;8;5;1;1;7;5;0;1;0;0;0;0;0;1;4;18;7;0;3;1;0;37;48;0;1;0;6;5;2;3;0;5;10;0;5;0;48;2;0;0;0;0;254;3
3305554;Seropédica;2021;2;2021m02;Baixada Fluminense;3;0;0;3;0;3;0;22;2;0;5;6;11;0;17;2;4;0;0;0;0;0;0;0;4;27;8;0;0;7;1;12;28;0;0;0;11;7;3;4;0;3;18;0;3;1;15;5;1;0;0;0;164;3
3305604;Silva Jardim;2021;2;2021m02;Interior;0;0;0;0;0;0;0;7;0;1;3;2;0;0;2;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;1;7;11;0;0;0;0;2;2;0;0;2;5;0;2;0;7;0;0;0;0;0;49;3
3305703;Sumidouro;2021;2;2021m02;Interior;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;3;0;0;2;0;1;0;6;0;0;0;0;0;39;3
3305752;Tanguá;2021;2;2021m02;Interior;0;0;0;0;0;0;0;5;1;0;1;2;1;2;5;0;0;0;0;0;0;0;0;0;1;6;3;0;1;2;0;6;12;0;0;0;2;1;0;1;0;1;3;0;0;0;9;0;0;0;0;0;50;3
3305802;Teresópolis;2021;2;2021m02;Interior;1;0;0;1;0;1;1;62;5;5;43;0;3;0;3;0;0;2;0;0;0;0;0;0;0;5;2;3;0;1;0;31;37;0;0;0;35;40;11;24;7;5;39;7;6;0;76;4;0;0;1;0;456;3
3305901;Trajano de Moraes;2021;2;2021m02;Interior;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;4;0;0;0;0;0;19;3
3306008;Três Rios;2021;2;2021m02;Interior;0;0;0;0;0;0;4;46;2;1;6;4;2;1;7;2;1;0;0;0;0;0;0;0;1;11;3;0;0;1;0;29;33;0;0;0;17;49;16;32;3;6;50;10;20;0;38;1;2;0;0;0;280;3
3306107;Valença;2021;2;2021m02;Interior;0;0;0;0;0;0;1;17;0;0;5;1;0;0;1;0;0;0;0;0;0;0;0;0;1;2;2;0;0;5;0;11;18;0;0;0;8;14;7;7;0;5;7;2;0;1;43;3;0;0;0;0;151;3
3306156;Varre-Sai;2021;2;2021m02;Interior;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3
3306206;Vassouras;2021;2;2021m02;Interior;1;0;0;1;1;2;1;9;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;3;4;0;0;0;9;12;6;6;1;0;13;3;4;0;16;0;0;0;0;0;82;3
3306305;Volta Redonda;2021;2;2021m02;Interior;4;0;0;4;1;5;6;61;6;2;18;30;7;0;37;4;1;6;2;0;0;0;1;2;3;56;36;2;2;7;0;72;119;0;1;0;100;25;3;22;2;10;55;3;11;0;84;4;0;0;0;0;726;3
3300100;Angra dos Reis;2021;3;2021m03;Interior;7;0;0;7;4;11;15;64;16;1;11;9;4;0;13;1;1;2;0;0;0;0;0;0;1;18;14;1;0;2;0;52;69;0;1;0;38;26;8;17;1;6;32;2;16;0;53;3;0;0;0;0;434;3
3300159;Aperibé;2021;3;2021m03;Interior;0;0;0;0;0;0;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;0;0;0;0;3;2;1;0;1;3;0;0;0;1;0;0;0;0;0;21;3
3300209;Araruama;2021;3;2021m03;Interior;0;0;0;0;0;0;0;41;3;3;13;17;9;1;27;5;2;1;1;0;0;0;0;0;3;39;8;3;0;2;2;53;68;0;1;0;33;28;12;14;2;4;30;2;7;0;64;3;0;0;0;0;470;3
3300225;Areal;2021;3;2021m03;Interior;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;3;2;1;0;0;6;0;1;0;5;0;0;0;0;0;18;3
3300233;Armação dos Búzios;2021;3;2021m03;Interior;1;0;0;1;0;1;2;17;3;2;5;3;1;0;4;0;0;0;0;0;0;0;0;0;0;4;2;4;1;3;1;18;29;0;0;0;10;9;2;5;3;0;12;6;3;0;13;0;0;0;0;0;157;3
3300258;Arraial do Cabo;2021;3;2021m03;Interior;0;0;0;0;2;2;0;8;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;2;1;7;0;1;0;14;23;0;1;0;12;24;17;7;1;2;9;1;11;0;12;0;0;0;0;0;155;3
3300308;Barra do Piraí;2021;3;2021m03;Interior;2;0;0;2;1;3;8;29;3;0;6;2;0;0;2;0;0;0;0;0;0;0;0;0;0;2;1;0;1;6;1;14;23;0;1;0;22;59;25;23;12;2;29;9;7;0;39;2;2;0;0;0;270;3
3300407;Barra Mansa;2021;3;2021m03;Interior;3;0;0;3;4;7;12;40;2;2;6;8;0;0;8;1;0;1;0;0;0;0;0;0;4;14;6;3;0;5;0;49;63;0;0;0;20;48;11;35;3;12;49;9;10;0;56;4;0;0;0;0;469;3
3300456;Belford Roxo;2021;3;2021m03;Baixada Fluminense;13;0;0;13;14;27;7;138;15;0;51;102;29;17;148;158;21;3;1;0;1;0;2;0;51;385;27;8;2;10;1;43;91;0;2;0;37;14;2;12;0;28;62;6;16;0;118;11;0;0;0;0;1047;3
3300506;Bom Jardim;2021;3;2021m03;Interior;0;0;0;0;0;0;0;12;0;0;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;0;1;0;4;4;4;0;0;0;2;0;0;0;8;1;0;0;0;0;59;3
3300605;Bom Jesus do Itabapoana;2021;3;2021m03;Interior;0;0;0;0;0;0;0;11;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;6;9;0;0;0;4;13;9;4;1;0;11;0;5;0;4;0;1;0;0;0;79;3
3300704;Cabo Frio;2021;3;2021m03;Interior;5;0;0;5;1;6;5;53;14;1;38;25;6;2;33;5;1;10;0;0;0;0;0;0;14;63;14;3;0;9;0;137;163;0;2;0;120;42;6;37;0;11;56;11;16;0;69;7;3;1;0;0;820;3
3300803;Cachoeiras de Macacu;2021;3;2021m03;Interior;0;0;0;0;0;0;0;16;1;1;5;1;2;0;3;0;0;0;1;0;0;0;0;0;1;5;3;0;0;1;0;8;12;0;0;0;16;5;1;4;0;0;13;0;3;0;16;1;0;0;0;0;113;3
3300902;Cambuci;2021;3;2021m03;Interior;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;4;0;0;0;2;5;4;1;0;0;3;0;0;0;3;2;0;0;0;0;34;3
3300936;Carapebus;2021;3;2021m03;Interior;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;3;3;1;1;1;0;1;0;0;0;3;0;0;0;0;0;29;3
3300951;Comendador Levy Gasparian;2021;3;2021m03;Interior;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;5;1;4;0;0;6;0;2;0;3;0;0;0;0;0;15;3
3301009;Campos dos Goytacazes;2021;3;2021m03;Interior;12;1;0;13;2;15;22;99;24;7;54;34;21;3;58;9;0;1;2;0;0;0;0;1;12;83;15;22;5;8;8;116;174;0;2;0;92;75;16;44;15;18;109;15;27;0;95;6;0;0;0;0;1033;3
3301108;Cantagalo;2021;3;2021m03;Interior;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3;0;0;0;4;2;0;2;0;1;0;0;0;0;9;0;0;0;0;0;47;3
3301157;Cardoso Moreira;2021;3;2021m03;Interior;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;6;8;0;1;0;1;3;2;1;0;1;5;0;0;0;3;0;0;0;0;0;32;3
3301207;Carmo;2021;3;2021m03;Interior;0;0;0;0;0;0;0;6;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;2;7;5;2;0;1;4;0;6;0;3;0;0;0;0;0;57;3
3301306;Casimiro de Abreu;2021;3;2021m03;Interior;3;0;0;3;0;3;0;6;1;0;2;2;1;1;4;1;0;0;0;0;0;0;0;1;1;7;3;0;0;3;0;7;13;0;1;0;5;26;18;6;2;1;13;0;1;0;5;0;2;0;0;0;92;3
3301405;Conceição de Macabu;2021;3;2021m03;Interior;0;0;0;0;0;0;0;7;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;0;0;0;1;6;1;5;0;0;10;0;4;0;5;0;0;0;0;0;39;3
3301504;Cordeiro;2021;3;2021m03;Interior;0;0;0;0;0;0;0;4;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;1;4;5;0;3;0;5;6;4;3;0;0;6;0;0;0;6;0;0;0;0;0;56;3
3301603;Duas Barras;2021;3;2021m03;Interior;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;1;0;3;6;0;0;0;2;2;1;1;0;1;2;0;2;0;7;1;0;0;0;0;50;3
3301702;Duque de Caxias;2021;3;2021m03;Baixada Fluminense;31;0;0;31;11;42;17;277;35;14;75;422;55;106;583;241;53;19;5;0;1;0;6;3;94;1005;74;33;6;20;0;167;300;0;6;0;147;35;5;30;0;100;139;8;40;1;263;21;1;0;0;0;2658;3
3301801;Engenheiro Paulo de Frontin;2021;3;2021m03;Interior;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;18;13;3;2;0;6;0;0;0;5;0;0;0;0;0;47;3
3301850;Guapimirim;2021;3;2021m03;Baixada Fluminense;0;0;0;0;0;0;0;14;3;1;5;3;4;0;7;4;0;3;1;0;0;0;0;0;2;17;5;0;0;0;0;11;16;0;2;0;9;8;4;4;0;5;11;4;10;0;15;2;0;0;0;0;153;3
3301876;Iguaba Grande;2021;3;2021m03;Interior;1;0;0;1;0;1;0;11;4;0;2;3;4;0;7;1;0;0;0;0;0;0;0;0;0;8;0;1;1;3;0;18;23;0;0;0;4;9;5;5;0;2;10;2;2;0;9;0;0;0;0;0;95;3
3301900;Itaboraí;2021;3;2021m03;Interior;6;0;0;6;4;10;6;30;3;3;20;26;18;3;47;47;6;3;5;0;0;1;1;0;16;126;21;1;1;3;0;45;71;0;2;0;26;10;1;9;2;19;21;4;5;0;31;2;0;0;0;0;405;3
3302007;Itaguaí;2021;3;2021m03;Baixada Fluminense;3;0;0;3;1;4;1;34;11;3;7;17;7;0;24;5;3;2;1;0;0;0;0;0;3;38;6;4;0;6;1;53;70;0;3;1;24;9;4;5;0;5;23;2;14;0;56;6;0;0;0;0;395;3
3302056;Italva;2021;3;2021m03;Interior;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;6;0;0;0;1;3;2;1;0;0;2;0;1;0;6;1;0;0;0;0;27;3
3302106;Itaocara;2021;3;2021m03;Interior;0;0;0;0;0;0;0;10;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;7;8;0;0;0;6;11;8;3;0;0;6;0;19;0;18;0;0;0;0;0;99;3
3302205;Itaperuna;2021;3;2021m03;Interior;5;0;0;5;0;5;0;29;0;0;2;2;1;0;3;0;0;2;1;0;0;0;0;0;1;7;4;3;0;5;1;8;21;0;0;0;26;50;32;16;5;0;27;7;10;0;37;0;0;0;0;0;283;3
3302254;Itatiaia;2021;3;2021m03;Interior;2;0;0;2;3;5;3;16;0;1;3;0;0;0;0;0;0;2;0;0;0;0;0;1;2;5;0;0;0;4;1;10;15;0;0;0;4;12;3;9;0;1;13;4;12;1;22;1;0;0;0;0;142;3
